1354;SiriusXM;New York City;Media;528;Post-IPO;United States
1355;UpGrad;Mumbai;Education;174;Unknown;India
1356;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
1357;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
1358;Lendi;Sydney;Real Estate;157;Unknown;Australia
1359;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
1360;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
1361;Atlassian;Sydney;Tech;560;Post-IPO;Australia
1362;SiriusXM;New York City;Media;536;Post-IPO;United States
1363;UpGrad;Mumbai;Education;182;Unknown;India
1364;Loft;Sao Paulo;Real Estate;403;Unknown;Brazil
1365;Embark Trucks;SF Bay Area;Transportation;294;Post-IPO;United States
1366;Lendi;Sydney;Real Estate;165;Unknown;Australia
1367;UserTesting;SF Bay Area;Marketing;129;Acquired;United States
1368;Airbnb;SF Bay Area;Hospitality;6467;Post-IPO;United States
1369;Atlassian;Sydney;Tech;568;Post-IPO;Australia
1370;SiriusXM;New York City;Media;544;Post-IPO;United States
1371;UpGrad;Mumbai;Education;190;Unknown;India
1372;Loft;Sao Paulo;Real Estate;411;Unknown;Brazil
1373;Embark Trucks;SF Bay Area;Transportation;302;Post-IPO;United States
1374;Lendi;Sydney;Real Estate;173;Unknown;Australia
1375;UserTesting;SF Bay Area;Marketing;137;Acquired;United States
1376;Airbnb;SF Bay Area;Hospitality;6475;Post-IPO;United States
1377;Atlassian;Sydney;Tech;576;Post-IPO;Australia
1378;SiriusXM;New York City;Media;552;Post-IPO;United States
1379;UpGrad;Mumbai;Education;198;Unknown;India
1380;Loft;Sao Paulo;Real Estate;419;Unknown;Brazil
1381;Embark Trucks;SF Bay Area;Transportation;310;Post-IPO;United States
1382;Lendi;Sydney;Real Estate;181;Unknown;Australia
1383;UserTesting;SF Bay Area;Marketing;145;Acquired;United States
1384;Airbnb;SF Bay Area;Hospitality;6483;Post-IPO;United States
1385;Atlassian;Sydney;Tech;584;Post-IPO;Australia
1386;SiriusXM;New York City;Media;560;Post-IPO;United States
1387;UpGrad;Mumbai;Education;206;Unknown;India
1388;Loft;Sao Paulo;Real Estate;427;Unknown;Brazil
1389;Embark Trucks;SF Bay Area;Transportation;318;Post-IPO;United States
1390;Lendi;Sydney;Real Estate;189;Unknown;Australia
1391;UserTesting;SF Bay Area;Marketing;153;Acquired;United States
1392;Airbnb;SF Bay Area;Hospitality;6491;Post-IPO;United States
1393;Atlassian;Sydney;Tech;592;Post-IPO;Australia
1394;SiriusXM;New York City;Media;568;Post-IPO;United States
1395;UpGrad;Mumbai;Education;214;Unknown;India
1396;Loft;Sao Paulo;Real Estate;435;Unknown;Brazil
1397;Embark Trucks;SF Bay Area;Transportation;326;Post-IPO;United States
1398;Lendi;Sydney;Real Estate;197;Unknown;Australia
1399;UserTesting;SF Bay Area;Marketing;161;Acquired;United States
1400;Airbnb;SF Bay Area;Hospitality;6499;Post-IPO;United States
1401;Atlassian;Sydney;Tech;500;Post-IPO;Australia
1402;SiriusXM;New York City;Media;476;Post-IPO;United States
1403;UpGrad;Mumbai;Education;122;Unknown;India
1404;Loft;Sao Paulo;Real Estate;343;Unknown;Brazil
1405;Embark Trucks;SF Bay Area;Transportation;234;Post-IPO;United States
1406;Lendi;Sydney;Real Estate;105;Unknown;Australia
1407;UserTesting;SF Bay Area;Marketing;69;Acquired;United States
1408;Airbnb;SF Bay Area;Hospitality;6407;Post-IPO;United States
1409;Atlassian;Sydney;Tech;508;Post-IPO;Australia
1410;SiriusXM;New York City;Media;484;Post-IPO;United States
1411;UpGrad;Mumbai;Education;130;Unknown;India
1412;Loft;Sao Paulo;Real Estate;351;Unknown;Brazil
1413;Embark Trucks;SF Bay Area;Transportation;242;Post-IPO;United States
1414;Lendi;Sydney;Real Estate;113;Unknown;Australia
1415;UserTesting;SF Bay Area;Marketing;77;Acquired;United States
1416;Airbnb;SF Bay Area;Hospitality;6415;Post-IPO;United States
1417;Atlassian;Sydney;Tech;516;Post-IPO;Australia
1418;SiriusXM;New York City;Media;492;Post-IPO;United States
1419;UpGrad;Mumbai;Education;138;Unknown;India
1420;Loft;Sao Paulo;Real Estate;359;Unknown;Brazil
1421;Embark Trucks;SF Bay Area;Transportation;250;Post-IPO;United States
1422;Lendi;Sydney;Real Estate;121;Unknown;Australia
1423;UserTesting;SF Bay Area;Marketing;85;Acquired;United States
1424;Airbnb;SF Bay Area;Hospitality;6423;Post-IPO;United States
1425;Atlassian;Sydney;Tech;524;Post-IPO;Australia
1426;SiriusXM;New York City;Media;500;Post-IPO;United States
1427;UpGrad;Mumbai;Education;146;Unknown;India
1428;Loft;Sao Paulo;Real Estate;367;Unknown;Brazil
1429;Embark Trucks;SF Bay Area;Transportation;258;Post-IPO;United States
1430;Lendi;Sydney;Real Estate;129;Unknown;Australia
1431;UserTesting;SF Bay Area;Marketing;93;Acquired;United States
1432;Airbnb;SF Bay Area;Hospitality;6431;Post-IPO;United States
1433;Atlassian;Sydney;Tech;532;Post-IPO;Australia
1434;SiriusXM;New York City;Media;508;Post-IPO;United States
1435;UpGrad;Mumbai;Education;154;Unknown;India
1436;Loft;Sao Paulo;Real Estate;375;Unknown;Brazil
1437;Embark Trucks;SF Bay Area;Transportation;266;Post-IPO;United States
1438;Lendi;Sydney;Real Estate;137;Unknown;Australia
1439;UserTesting;SF Bay Area;Marketing;101;Acquired;United States
1440;Airbnb;SF Bay Area;Hospitality;6439;Post-IPO;United States
1441;Atlassian;Sydney;Tech;540;Post-IPO;Australia
1442;SiriusXM;New York City;Media;516;Post-IPO;United States
1443;UpGrad;Mumbai;Education;162;Unknown;India
1444;Loft;Sao Paulo;Real Estate;383;Unknown;Brazil
1445;Embark Trucks;SF Bay Area;Transportation;274;Post-IPO;United States
1446;Lendi;Sydney;Real Estate;145;Unknown;Australia
1447;UserTesting;SF Bay Area;Marketing;109;Acquired;United States
1448;Airbnb;SF Bay Area;Hospitality;6447;Post-IPO;United States
1449;Atlassian;Sydney;Tech;548;Post-IPO;Australia
1450;SiriusXM;New York City;Media;524;Post-IPO;United States
1451;UpGrad;Mumbai;Education;170;Unknown;India
1452;Loft;Sao Paulo;Real Estate;391;Unknown;Brazil
1453;Embark Trucks;SF Bay Area;Transportation;282;Post-IPO;United States
1454;Lendi;Sydney;Real Estate;153;Unknown;Australia
1455;UserTesting;SF Bay Area;Marketing;117;Acquired;United States
1456;Airbnb;SF Bay Area;Hospitality;6455;Post-IPO;United States
1457;Atlassian;Sydney;Tech;556;Post-IPO;Australia
1458;SiriusXM;New York City;Media;532;Post-IPO;United States
1459;UpGrad;Mumbai;Education;178;Unknown;India
1460;Loft;Sao Paulo;Real Estate;399;Unknown;Brazil
1461;Embark Trucks;SF Bay Area;Transportation;290;Post-IPO;United States
1462;Lendi;Sydney;Real Estate;161;Unknown;Australia
1463;UserTesting;SF Bay Area;Marketing;125;Acquired;United States
1464;Airbnb;SF Bay Area;Hospitality;6463;Post-IPO;United States
1465;Atlassian;Sydney;Tech;564;Post-IPO;Australia
1466;SiriusXM;New York City;Media;540;Post-IPO;United States
1467;UpGrad;Mumbai;Education;186;Unknown;India
1468;Loft;Sao Paulo;Real Estate;407;Unknown;Brazil
1469;Embark Trucks;SF Bay Area;Transportation;298;Post-IPO;United States
1470;Lendi;Sydney;Real Estate;169;Unknown;Australia
1471;UserTesting;SF Bay Area;Marketing;133;Acquired;United States
1472;Airbnb;SF Bay Area;Hospitality;6471;Post-IPO;United States
1473;Atlassian;Sydney;Tech;572;Post-IPO;Australia
1474;SiriusXM;New York City;Media;548;Post-IPO;United States
1475;UpGrad;Mumbai;Education;194;Unknown;India
1476;Loft;Sao Paulo;Real Estate;415;Unknown;Brazil
1477;Embark Trucks;SF Bay Area;Transportation;306;Post-IPO;United States
1478;Lendi;Sydney;Real Estate;177;Unknown;Australia
1479;UserTesting;SF Bay Area;Marketing;141;Acquired;United States
1480;Airbnb;SF Bay Area;Hospitality;6479;Post-IPO;United States
1481;Atlassian;Sydney;Tech;580;Post-IPO;Australia
1482;SiriusXM;New York City;Media;556;Post-IPO;United States
1483;UpGrad;Mumbai;Education;202;Unknown;India
1484;Loft;Sao Paulo;Real Estate;423;Unknown;Brazil
1485;Embark Trucks;SF Bay Area;Transportation;314;Post-IPO;United States
1486;Lendi;Sydney;Real Estate;185;Unknown;Australia
1487;UserTesting;SF Bay Area;Marketing;149;Acquired;United States
1488;Airbnb;SF Bay Area;Hospitality;6487;Post-IPO;United States
1489;Atlassian;Sydney;Tech;588;Post-IPO;Australia
1490;SiriusXM;New York City;Media;564;Post-IPO;United States
1491;UpGrad;Mumbai;Education;210;Unknown;India
1492;Loft;Sao Paulo;Real Estate;431;Unknown;Brazil
1493;Embark Trucks;SF Bay Area;Transportation;322;Post-IPO;United States
1494;Lendi;Sydney;Real Estate;193;Unknown;Australia
1495;UserTesting;SF Bay Area;Marketing;157;Acquired;United States
1496;Airbnb;SF Bay Area;Hospitality;6495;Post-IPO;United States
1497;Atlassian;Sydney;Tech;596;Post-IPO;Australia
1498;SiriusXM;New York City;Media;572;Post-IPO;United States
1499;UpGrad;Mumbai;Education;218;Unknown;India
1500;Loft;Sao Paulo;Real Estate;439;Unknown;Brazil
1501;Embark Trucks;SF Bay Area;Transportation;230;Post-IPO;United States
1502;Lendi;Sydney;Real Estate;101;Unknown;Australia
1503;UserTesting;SF Bay Area;Marketing;65;Acquired;United States
1504;Airbnb;SF Bay Area;Hospitality;6403;Post-IPO;United States
1505;Atlassian;Sydney;Tech;504;Post-IPO;Australia
1506;SiriusXM;New York City;Media;480;Post-IPO;United States
1507;UpGrad;Mumbai;Education;126;Unknown;India
1508;Loft;Sao Paulo;Real Estate;347;Unknown;Brazil
1509;Embark Trucks;SF Bay Area;Transportation;238;Post-IPO;United States
1510;Lendi;Sydney;Real Estate;109;Unknown;Australia
1511;UserTesting;SF Bay Area;Marketing;73;Acquired;United States
1512;Airbnb;SF Bay Area;Hospitality;6411;Post-IPO;United States
1513;Atlassian;Sydney;Tech;512;Post-IPO;Australia
1514;SiriusXM;New York City;Media;488;Post-IPO;United States
1515;UpGrad;Mumbai;Education;134;Unknown;India
1516;Loft;Sao Paulo;Real Estate;355;Unknown;Brazil
1517;Embark Trucks;SF Bay Area;Transportation;246;Post-IPO;United States
1518;Lendi;Sydney;Real Estate;117;Unknown;Australia
1519;UserTesting;SF Bay Area;Marketing;81;Acquired;United States
1520;Airbnb;SF Bay Area;Hospitality;6419;Post-IPO;United States
1521;Atlassian;Sydney;Tech;520;Post-IPO;Australia
1522;SiriusXM;New York City;Media;496;Post-IPO;United States
1523;UpGrad;Mumbai;Education;142;Unknown;India
1524;Loft;Sao Paulo;Real Estate;363;Unknown;Brazil
1525;Embark Trucks;SF Bay Area;Transportation;254;Post-IPO;United States
1526;Lendi;Sydney;Real Estate;125;Unknown;Australia
1527;UserTesting;SF Bay Area;Marketing;89;Acquired;United States
1528;Airbnb;SF Bay Area;Hospitality;6427;Post-IPO;United States
1529;Atlassian;Sydney;Tech;528;Post-IPO;Australia
1530;SiriusXM;New York City;Media;504;Post-IPO;United States
1531;UpGrad;Mumbai;Education;150;Unknown;India
1532;Loft;Sao Paulo;Real Estate;371;Unknown;Brazil
1533;Embark Trucks;SF Bay Area;Transportation;262;Post-IPO;United States
1534;Lendi;Sydney;Real Estate;133;Unknown;Australia
1535;UserTesting;SF Bay Area;Marketing;97;Acquired;United States
1536;Airbnb;SF Bay Area;Hospitality;6435;Post-IPO;United States
1537;Atlassian;Sydney;Tech;536;Post-IPO;Australia
1538;SiriusXM;New York City;Media;512;Post-IPO;United States
1539;UpGrad;Mumbai;Education;158;Unknown;India
1540;Loft;Sao Paulo;Real Estate;379;Unknown;Brazil
1541;Embark Trucks;SF Bay Area;Transportation;270;Post-IPO;United States
1542;Lendi;Sydney;Real Estate;141;Unknown;Australia
1543;UserTesting;SF Bay Area;Marketing;105;Acquired;United States
1544;Airbnb;SF Bay Area;Hospitality;6443;Post-IPO;United States
1545;Atlassian;Sydney;Tech;544;Post-IPO;Australia
1546;SiriusXM;New York City;Media;520;Post-IPO;United States
1547;UpGrad;Mumbai;Education;166;Unknown;India
1548;Loft;Sao Paulo;Real Estate;387;Unknown;Brazil
1549;Embark Trucks;SF Bay Area;Transportation;278;Post-IPO;United States
1550;Lendi;Sydney;Real Estate;149;Unknown;Australia
1551;UserTesting;SF Bay Area;Marketing;113;Acquired;United States
1552;Airbnb;SF Bay Area;Hospitality;6451;Post-IPO;United States
1553;Atlassian;Sydney;Tech;552;Post-IPO;Australia
1554;SiriusXM;New York City;Media;528;Post-IPO;United States
1555;UpGrad;Mumbai;Education;174;Unknown;India
1556;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
1557;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
1558;Lendi;Sydney;Real Estate;157;Unknown;Australia
1559;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
1560;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
1561;Atlassian;Sydney;Tech;560;Post-IPO;Australia
1562;SiriusXM;New York City;Media;536;Post-IPO;United States
1563;UpGrad;Mumbai;Education;182;Unknown;India
1564;Loft;Sao Paulo;Real Estate;403;Unknown;Brazil
1565;Embark Trucks;SF Bay Area;Transportation;294;Post-IPO;United States
1566;Lendi;Sydney;Real Estate;165;Unknown;Australia
1567;UserTesting;SF Bay Area;Marketing;129;Acquired;United States
1568;Airbnb;SF Bay Area;Hospitality;6467;Post-IPO;United States
1569;Atlassian;Sydney;Tech;568;Post-IPO;Australia
1570;SiriusXM;New York City;Media;544;Post-IPO;United States
1571;UpGrad;Mumbai;Education;190;Unknown;India
1572;Loft;Sao Paulo;Real Estate;411;Unknown;Brazil
1573;Embark Trucks;SF Bay Area;Transportation;302;Post-IPO;United States
1574;Lendi;Sydney;Real Estate;173;Unknown;Australia
1575;UserTesting;SF Bay Area;Marketing;137;Acquired;United States
1576;Airbnb;SF Bay Area;Hospitality;6475;Post-IPO;United States
1577;Atlassian;Sydney;Tech;576;Post-IPO;Australia
1578;SiriusXM;New York City;Media;552;Post-IPO;United States
1579;UpGrad;Mumbai;Education;198;Unknown;India
1580;Loft;Sao Paulo;Real Estate;419;Unknown;Brazil
1581;Embark Trucks;SF Bay Area;Transportation;310;Post-IPO;United States
1582;Lendi;Sydney;Real Estate;181;Unknown;Australia
1583;UserTesting;SF Bay Area;Marketing;145;Acquired;United States
1584;Airbnb;SF Bay Area;Hospitality;6483;Post-IPO;United States
1585;Atlassian;Sydney;Tech;584;Post-IPO;Australia
1586;SiriusXM;New York City;Media;560;Post-IPO;United States
1587;UpGrad;Mumbai;Education;206;Unknown;India
1588;Loft;Sao Paulo;Real Estate;427;Unknown;Brazil
1589;Embark Trucks;SF Bay Area;Transportation;318;Post-IPO;United States
1590;Lendi;Sydney;Real Estate;189;Unknown;Australia
1591;UserTesting;SF Bay Area;Marketing;153;Acquired;United States
1592;Airbnb;SF Bay Area;Hospitality;6491;Post-IPO;United States
1593;Atlassian;Sydney;Tech;592;Post-IPO;Australia
1594;SiriusXM;New York City;Media;568;Post-IPO;United States
1595;UpGrad;Mumbai;Education;214;Unknown;India
1596;Loft;Sao Paulo;Real Estate;435;Unknown;Brazil
1597;Embark Trucks;SF Bay Area;Transportation;326;Post-IPO;United States
1598;Lendi;Sydney;Real Estate;197;Unknown;Australia
1599;UserTesting;SF Bay Area;Marketing;161;Acquired;United States
1600;Airbnb;SF Bay Area;Hospitality;6499;Post-IPO;United States
1601;Atlassian;Sydney;Tech;500;Post-IPO;Australia
1602;SiriusXM;New York City;Media;476;Post-IPO;United States
1603;UpGrad;Mumbai;Education;122;Unknown;India
1604;Loft;Sao Paulo;Real Estate;343;Unknown;Brazil
1605;Embark Trucks;SF Bay Area;Transportation;234;Post-IPO;United States
1606;Lendi;Sydney;Real Estate;105;Unknown;Australia
1607;UserTesting;SF Bay Area;Marketing;69;Acquired;United States
1608;Airbnb;SF Bay Area;Hospitality;6407;Post-IPO;United States
1609;Atlassian;Sydney;Tech;508;Post-IPO;Australia
1610;SiriusXM;New York City;Media;484;Post-IPO;United States
1611;UpGrad;Mumbai;Education;130;Unknown;India
1612;Loft;Sao Paulo;Real Estate;351;Unknown;Brazil
1613;Embark Trucks;SF Bay Area;Transportation;242;Post-IPO;United States
1614;Lendi;Sydney;Real Estate;113;Unknown;Australia
1615;UserTesting;SF Bay Area;Marketing;77;Acquired;United States
1616;Airbnb;SF Bay Area;Hospitality;6415;Post-IPO;United States
1617;Atlassian;Sydney;Tech;516;Post-IPO;Australia
1618;SiriusXM;New York City;Media;492;Post-IPO;United States
1619;UpGrad;Mumbai;Education;138;Unknown;India
1620;Loft;Sao Paulo;Real Estate;359;Unknown;Brazil
1621;Embark Trucks;SF Bay Area;Transportation;250;Post-IPO;United States
1622;Lendi;Sydney;Real Estate;121;Unknown;Australia
1623;UserTesting;SF Bay Area;Marketing;85;Acquired;United States
1624;Airbnb;SF Bay Area;Hospitality;6423;Post-IPO;United States
1625;Atlassian;Sydney;Tech;524;Post-IPO;Australia
1626;SiriusXM;New York City;Media;500;Post-IPO;United States
1627;UpGrad;Mumbai;Education;146;Unknown;India
1628;Loft;Sao Paulo;Real Estate;367;Unknown;Brazil
1629;Embark Trucks;SF Bay Area;Transportation;258;Post-IPO;United States
1630;Lendi;Sydney;Real Estate;129;Unknown;Australia
1631;UserTesting;SF Bay Area;Marketing;93;Acquired;United States
1632;Airbnb;SF Bay Area;Hospitality;6431;Post-IPO;United States
1633;Atlassian;Sydney;Tech;532;Post-IPO;Australia
1634;SiriusXM;New York City;Media;508;Post-IPO;United States
1635;UpGrad;Mumbai;Education;154;Unknown;India
1636;Loft;Sao Paulo;Real Estate;375;Unknown;Brazil
1637;Embark Trucks;SF Bay Area;Transportation;266;Post-IPO;United States
1638;Lendi;Sydney;Real Estate;137;Unknown;Australia
1639;UserTesting;SF Bay Area;Marketing;101;Acquired;United States
1640;Airbnb;SF Bay Area;Hospitality;6439;Post-IPO;United States
1641;Atlassian;Sydney;Tech;540;Post-IPO;Australia
1642;SiriusXM;New York City;Media;516;Post-IPO;United States
1643;UpGrad;Mumbai;Education;162;Unknown;India
1644;Loft;Sao Paulo;Real Estate;383;Unknown;Brazil
1645;Embark Trucks;SF Bay Area;Transportation;274;Post-IPO;United States
1646;Lendi;Sydney;Real Estate;145;Unknown;Australia
1647;UserTesting;SF Bay Area;Marketing;109;Acquired;United States
1648;Airbnb;SF Bay Area;Hospitality;6447;Post-IPO;United States
1649;Atlassian;Sydney;Tech;548;Post-IPO;Australia
1650;SiriusXM;New York City;Media;524;Post-IPO;United States
1651;UpGrad;Mumbai;Education;170;Unknown;India
1652;Loft;Sao Paulo;Real Estate;391;Unknown;Brazil
1653;Embark Trucks;SF Bay Area;Transportation;282;Post-IPO;United States
1654;Lendi;Sydney;Real Estate;153;Unknown;Australia
1655;UserTesting;SF Bay Area;Marketing;117;Acquired;United States
1656;Airbnb;SF Bay Area;Hospitality;6455;Post-IPO;United States
1657;Atlassian;Sydney;Tech;556;Post-IPO;Australia
1658;SiriusXM;New York City;Media;532;Post-IPO;United States
1659;UpGrad;Mumbai;Education;178;Unknown;India
1660;Loft;Sao Paulo;Real Estate;399;Unknown;Brazil
1661;Embark Trucks;SF Bay Area;Transportation;290;Post-IPO;United States
1662;Lendi;Sydney;Real Estate;161;Unknown;Australia
1663;UserTesting;SF Bay Area;Marketing;125;Acquired;United States
1664;Airbnb;SF Bay Area;Hospitality;6463;Post-IPO;United States
1665;Atlassian;Sydney;Tech;564;Post-IPO;Australia
1666;SiriusXM;New York City;Media;540;Post-IPO;United States
1667;UpGrad;Mumbai;Education;186;Unknown;India
1668;Loft;Sao Paulo;Real Estate;407;Unknown;Brazil
1669;Embark Trucks;SF Bay Area;Transportation;298;Post-IPO;United States
1670;Lendi;Sydney;Real Estate;169;Unknown;Australia
1671;UserTesting;SF Bay Area;Marketing;133;Acquired;United States
1672;Airbnb;SF Bay Area;Hospitality;6471;Post-IPO;United States
1673;Atlassian;Sydney;Tech;572;Post-IPO;Australia
1674;SiriusXM;New York City;Media;548;Post-IPO;United States
1675;UpGrad;Mumbai;Education;194;Unknown;India
1676;Loft;Sao Paulo;Real Estate;415;Unknown;Brazil
1677;Embark Trucks;SF Bay Area;Transportation;306;Post-IPO;United States
1678;Lendi;Sydney;Real Estate;177;Unknown;Australia
1679;UserTesting;SF Bay Area;Marketing;141;Acquired;United States
1680;Airbnb;SF Bay Area;Hospitality;6479;Post-IPO;United States
1681;Atlassian;Sydney;Tech;580;Post-IPO;Australia
1682;SiriusXM;New York City;Media;556;Post-IPO;United States
1683;UpGrad;Mumbai;Education;202;Unknown;India
1684;Loft;Sao Paulo;Real Estate;423;Unknown;Brazil
1685;Embark Trucks;SF Bay Area;Transportation;314;Post-IPO;United States
1686;Lendi;Sydney;Real Estate;185;Unknown;Australia
1687;UserTesting;SF Bay Area;Marketing;149;Acquired;United States
1688;Airbnb;SF Bay Area;Hospitality;6487;Post-IPO;United States
1689;Atlassian;Sydney;Tech;588;Post-IPO;Australia
1690;SiriusXM;New York City;Media;564;Post-IPO;United States
1691;UpGrad;Mumbai;Education;210;Unknown;India
1692;Loft;Sao Paulo;Real Estate;431;Unknown;Brazil
1693;Embark Trucks;SF Bay Area;Transportation;322;Post-IPO;United States
1694;Lendi;Sydney;Real Estate;193;Unknown;Australia
1695;UserTesting;SF Bay Area;Marketing;157;Acquired;United States
1696;Airbnb;SF Bay Area;Hospitality;6495;Post-IPO;United States
1697;Atlassian;Sydney;Tech;596;Post-IPO;Australia
1698;SiriusXM;New York City;Media;572;Post-IPO;United States
1699;UpGrad;Mumbai;Education;218;Unknown;India
1700;Loft;Sao Paulo;Real Estate;439;Unknown;Brazil
1701;Embark Trucks;SF Bay Area;Transportation;230;Post-IPO;United States
1702;Lendi;Sydney;Real Estate;101;Unknown;Australia
1703;UserTesting;SF Bay Area;Marketing;65;Acquired;United States
1704;Airbnb;SF Bay Area;Hospitality;6403;Post-IPO;United States
1705;Atlassian;Sydney;Tech;504;Post-IPO;Australia
1706;SiriusXM;New York City;Media;480;Post-IPO;United States
1707;UpGrad;Mumbai;Education;126;Unknown;India
1708;Loft;Sao Paulo;Real Estate;347;Unknown;Brazil
1709;Embark Trucks;SF Bay Area;Transportation;238;Post-IPO;United States
1710;Lendi;Sydney;Real Estate;109;Unknown;Australia
1711;UserTesting;SF Bay Area;Marketing;73;Acquired;United States
1712;Airbnb;SF Bay Area;Hospitality;6411;Post-IPO;United States
1713;Atlassian;Sydney;Tech;512;Post-IPO;Australia
1714;SiriusXM;New York City;Media;488;Post-IPO;United States
1715;UpGrad;Mumbai;Education;134;Unknown;India
1716;Loft;Sao Paulo;Real Estate;355;Unknown;Brazil
1717;Embark Trucks;SF Bay Area;Transportation;246;Post-IPO;United States
1718;Lendi;Sydney;Real Estate;117;Unknown;Australia
1719;UserTesting;SF Bay Area;Marketing;81;Acquired;United States
1720;Airbnb;SF Bay Area;Hospitality;6419;Post-IPO;United States
1721;Atlassian;Sydney;Tech;520;Post-IPO;Australia
1722;SiriusXM;New York City;Media;496;Post-IPO;United States
1723;UpGrad;Mumbai;Education;142;Unknown;India
1724;Loft;Sao Paulo;Real Estate;363;Unknown;Brazil
1725;Embark Trucks;SF Bay Area;Transportation;254;Post-IPO;United States
1726;Lendi;Sydney;Real Estate;125;Unknown;Australia
1727;UserTesting;SF Bay Area;Marketing;89;Acquired;United States
1728;Airbnb;SF Bay Area;Hospitality;6427;Post-IPO;United States
1729;Atlassian;Sydney;Tech;528;Post-IPO;Australia
1730;SiriusXM;New York City;Media;504;Post-IPO;United States
1731;UpGrad;Mumbai;Education;150;Unknown;India
1732;Loft;Sao Paulo;Real Estate;371;Unknown;Brazil
1733;Embark Trucks;SF Bay Area;Transportation;262;Post-IPO;United States
1734;Lendi;Sydney;Real Estate;133;Unknown;Australia
1735;UserTesting;SF Bay Area;Marketing;97;Acquired;United States
1736;Airbnb;SF Bay Area;Hospitality;6435;Post-IPO;United States
1737;Atlassian;Sydney;Tech;536;Post-IPO;Australia
1738;SiriusXM;New York City;Media;512;Post-IPO;United States
1739;UpGrad;Mumbai;Education;158;Unknown;India
1740;Loft;Sao Paulo;Real Estate;379;Unknown;Brazil
1741;Embark Trucks;SF Bay Area;Transportation;270;Post-IPO;United States
1742;Lendi;Sydney;Real Estate;141;Unknown;Australia
1743;UserTesting;SF Bay Area;Marketing;105;Acquired;United States
1744;Airbnb;SF Bay Area;Hospitality;6443;Post-IPO;United States
1745;Atlassian;Sydney;Tech;544;Post-IPO;Australia
1746;SiriusXM;New York City;Media;520;Post-IPO;United States
1747;UpGrad;Mumbai;Education;166;Unknown;India
1748;Loft;Sao Paulo;Real Estate;387;Unknown;Brazil
1749;Embark Trucks;SF Bay Area;Transportation;278;Post-IPO;United States
1750;Lendi;Sydney;Real Estate;149;Unknown;Australia
1751;UserTesting;SF Bay Area;Marketing;113;Acquired;United States
1752;Airbnb;SF Bay Area;Hospitality;6451;Post-IPO;United States
1753;Atlassian;Sydney;Tech;552;Post-IPO;Australia
1754;SiriusXM;New York City;Media;528;Post-IPO;United States
1755;UpGrad;Mumbai;Education;174;Unknown;India
1756;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
1757;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
1758;Lendi;Sydney;Real Estate;157;Unknown;Australia
1759;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
1760;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
1761;Atlassian;Sydney;Tech;560;Post-IPO;Australia
1762;SiriusXM;New York City;Media;536;Post-IPO;United States
1763;UpGrad;Mumbai;Education;182;Unknown;India
1764;Loft;Sao Paulo;Real Estate;403;Unknown;Brazil
1765;Embark Trucks;SF Bay Area;Transportation;294;Post-IPO;United States
1766;Lendi;Sydney;Real Estate;165;Unknown;Australia
1767;UserTesting;SF Bay Area;Marketing;129;Acquired;United States
1768;Airbnb;SF Bay Area;Hospitality;6467;Post-IPO;United States
1769;Atlassian;Sydney;Tech;568;Post-IPO;Australia
1770;SiriusXM;New York City;Media;544;Post-IPO;United States
1771;UpGrad;Mumbai;Education;190;Unknown;India
1772;Loft;Sao Paulo;Real Estate;411;Unknown;Brazil
1773;Embark Trucks;SF Bay Area;Transportation;302;Post-IPO;United States
1774;Lendi;Sydney;Real Estate;173;Unknown;Australia
1775;UserTesting;SF Bay Area;Marketing;137;Acquired;United States
1776;Airbnb;SF Bay Area;Hospitality;6475;Post-IPO;United States
1777;Atlassian;Sydney;Tech;576;Post-IPO;Australia
1778;SiriusXM;New York City;Media;552;Post-IPO;United States
1779;UpGrad;Mumbai;Education;198;Unknown;India
1780;Loft;Sao Paulo;Real Estate;419;Unknown;Brazil
1781;Embark Trucks;SF Bay Area;Transportation;310;Post-IPO;United States
1782;Lendi;Sydney;Real Estate;181;Unknown;Australia
1783;UserTesting;SF Bay Area;Marketing;145;Acquired;United States
1784;Airbnb;SF Bay Area;Hospitality;6483;Post-IPO;United States
1785;Atlassian;Sydney;Tech;584;Post-IPO;Australia
1786;SiriusXM;New York City;Media;560;Post-IPO;United States
1787;UpGrad;Mumbai;Education;206;Unknown;India
1788;Loft;Sao Paulo;Real Estate;427;Unknown;Brazil
1789;Embark Trucks;SF Bay Area;Transportation;318;Post-IPO;United States
1790;Lendi;Sydney;Real Estate;189;Unknown;Australia
1791;UserTesting;SF Bay Area;Marketing;153;Acquired;United States
1792;Airbnb;SF Bay Area;Hospitality;6491;Post-IPO;United States
1793;Atlassian;Sydney;Tech;592;Post-IPO;Australia
1794;SiriusXM;New York City;Media;568;Post-IPO;United States
